created_at,label,full_text,quote_count,reply_count,retweet_count,favorite_count,lang,user_id_str,conversation_id_str,username,tweet_url
2022-11-22 22:41:52+00:00,-1.0,"['gempa', 'kuat', 'magnitudo', '56', 'guncang', 'kabupaten', 'cianjur', 'pada', '21', 'november', '2022', 'sekitar', 'pukul', '1321', 'wib', 'bangun', 'rumah', 'sekolah', 'tempat', 'ibadah', 'mengal', 'https', 'tcoeasp2e4kgi']",0.0,0.0,0.0,0.0,in,1.1869466505954e+18,1.5951858266354e+18,voidotid,https://twitter.com/voidotid/status/1595185826635415552
2022-11-22 22:42:06+00:00,1.0,"['data', 'baru', 'korban', 'gempa', 'cianjur', '151', 'orang', 'masih', 'hilang', '268', 'tinggal', '58362', 'warga', 'ungsi', 'https', 'tcofalyeh9ebs', 'berita', 'betul']",0.0,0.0,0.0,0.0,in,1324552584.0,1.5951858843828e+18,KapalPerang,https://twitter.com/KapalPerang/status/1595185884382781441
2022-11-22 22:42:06+00:00,1.0,"['mohon', 'bantu', 'donasi', 'manusia', 'bapakibu', 'untuk', 'gempa', 'cianjur', 'https', 'tcoibjd45quin']",0.0,0.0,0.0,0.0,in,4801623014.0,1.5951858859221e+18,AAmarakhmar,https://twitter.com/AAmarakhmar/status/1595185885922086912
2022-11-22 22:42:34+00:00,1.0,"['mari', 'jenak', 'kita', 'luang', 'waktu', 'untuk', 'doa', 'para', 'korban', 'gempa', 'bumi', 'di', 'cianjur', 'dan', 'sekitar', 'dan', 'mari', 'kita', 'bantu', 'dengan', 'apa', 'yang', 'kita', 'punya', 'gus', 'yusuf ch', 'https', 'tco5wkripotk6']",1.0,2.0,8.0,52.0,in,7.4060342307929e+17,1.5951859994447e+18,gusyusufchannel,https://twitter.com/gusyusufchannel/status/1595185999444705281
2022-11-22 22:42:45+00:00,1.0,"['ini', 'yang', 'tetap', 'pemkab', 'cianjur', 'pasca', 'gempa', 'selaam', '30', 'hari', 'ke', 'depan', 'https', 'tcontqifzc1s4']",0.0,0.0,0.0,0.0,in,550952287.0,1.5951860474445e+18,JabarPublisher,https://twitter.com/JabarPublisher/status/1595186047444557825
2022-11-22 22:42:50+00:00,1.0,"['gempacianjurpemkotbandungkirimambulansdanbantuanpokoklainnya', 'https', 'tconnkahtsp7z']",0.0,0.0,0.0,0.0,in,9.7752201419279e+17,1.595186067015e+18,beritainspirat1,https://twitter.com/beritainspirat1/status/1595186067014963200
2022-11-22 22:43:03+00:00,1.0,"['sahabatdaqu', 'jumlah', 'bencana', 'landa', 'beberapa', 'wilayah', 'pada', '2022', 'ini', 'salah', 'satu', 'yang', 'baru', 'jadi', 'yaitu', 'gempa', 'cianjur', 'sejati', 'salah', 'satu', 'ikhtiar', 'yang', 'bisa', 'kita', 'laku', 'untuk', 'hindar', 'diri', 'dari', 'bencana', 'adalah', 'sedekah', 'klik', 'https', 'tcovuz1dsmsey', 'https', 'tcozrtlw51prc']",0.0,0.0,2.0,2.0,in,119589899.0,1.5951861232484e+18,Daarul_Quran,https://twitter.com/Daarul_Quran/status/1595186123248406528
2022-11-22 22:43:41+00:00,1.0,"['gak', 'kuat', 'bgt', 'liat', 'video', 'bapak2', 'korban', 'gempa', 'cianjur', 'gendong', 'jenazah', 'anak', 'dengan', 'muka', 'linglung', 'ya', 'allah']",0.0,0.0,0.0,0.0,in,1274186624.0,1.5951862815749e+18,Classytrashy_,https://twitter.com/Classytrashy_/status/1595186281574957056
2022-11-22 22:43:42+00:00,1.0,"['lahir', 'pas', 'gempa', 'jadi', 'gempita', 'lahir', 'pas', 'sunam', 'jadi', 'sunamita', 'lahir', 'pas', 'banjir', 'jadi', 'banjirita', 'lahir', 'pas', 'gak', 'ada', 'duit', 'jadi', 'rungsingta', 'lahir', 'pas', 'nyanyi', 'di', 'kamar', 'mandi', 'jadi', 'bunda', 'rita', 'hatur', 'nuhun', 'pak', 'gubernur', 'ridwankamil', 'yg', 'sudah', 'perhati', 'kepada', 'warga', 'cianjur']",0.0,0.0,0.0,0.0,in,599220227.0,1.5951862863774e+18,aslamnatsir,https://twitter.com/aslamnatsir/status/1595186286377447424
2022-11-22 22:44:04+00:00,1.0,"['masih', 'trauma', 'banget', 'ngebekas', 'karena', 'gempa', 'cianjur', 'kemarin', 'ada', 'goyang', 'sedikit', 'jadi', 'parno', 'banget', 'tambah', 'tetangga', 'samping', 'rumah', 'roboh', 'bagi', 'halaman', 'nyaa', 'https', 'tcok5zz0vaes0']",0.0,1.0,0.0,0.0,in,369384787.0,1.595186378304e+18,Misteriius,https://twitter.com/Misteriius/status/1595186378304008193
2022-11-22 22:44:53+00:00,1.0,"['data', 'kini', 'jumlah', 'korban', 'gempa', 'cianjur', 'https', 'tcobcdv5uoqte']",0.0,0.0,0.0,0.0,in,1.3369443730203e+18,1.5951865832625e+18,maciregar,https://twitter.com/maciregar/status/1595186583262547968
2022-11-22 22:46:04+00:00,1.0,"['26', 'sekolah', 'rusak', 'akibat', 'gempa', 'cianjur', 'disdik', 'jawa', 'barat', 'pasti', 'kbm', 'tetap', 'jalan', 'https', 'tcojmmkaqmspw']",0.0,0.0,0.0,0.0,in,231355136.0,1.5951868836795e+18,SINDOnews,https://twitter.com/SINDOnews/status/1595186883679514624
2022-11-22 22:47:01+00:00,-1.0,"['jumlah', 'lokasi', 'bencana', 'habis', 'stok', 'kain', 'kafan', 'untuk', 'pemulasaran', 'jenazah', 'korban', 'gempa', 'cianjur', 'jabar', 'jenazah', 'paksa', 'diam', 'di', 'halaman', 'posko', 'darurat', 'https', 'tco176anvjzzw']",0.0,0.0,0.0,0.0,in,1.5209982711618e+18,1.5951871225326e+18,tauberitamedia,https://twitter.com/tauberitamedia/status/1595187122532585472
2022-11-22 22:47:32+00:00,-1.0,"['nasib', '2', 'ibu', 'hamil', 'di', 'desa', 'benjot', 'nahas', 'saat', 'gempa', 'bumi', 'cianjur', 'indri', 'timbun', 'usai', 'jajan', 'di', 'warung', 'https', 'tcoikwvhidb3r', 'lewat', 'tribunnews']",0.0,0.0,0.0,0.0,in,1.2399199872271e+18,1.5951872526524e+18,Tribun_Bogor,https://twitter.com/Tribun_Bogor/status/1595187252652433408
2022-11-22 22:47:37+00:00,-1.0,"['infobmkg', 'yang', 'di', 'daerah', 'pusat', 'kota', 'cianjur', 'belum', 'sentuh', 'bantu', 'info', 'dari', 'rekan', 'sama', 'alumni', 'organisasi', 'mahasiswa', 'kampus', 'yang', 'juga', 'dampak', 'gempa', 'https', 'tco8n6mitf3xl']",0.0,0.0,0.0,5.0,in,68875024.0,1.5950411568782e+18,ranrinrun11,https://twitter.com/ranrinrun11/status/1595187271871127552
2022-11-22 22:47:43+00:00,1.0,"['jazuli', 'juwaini', 'instruksi', 'anggota', 'fraksi', 'pks', 'dpr', 'sisih', 'gaji', 'untuk', 'korban', 'gempa', 'cianjur', 'https', 'tcohuw7ngjxbu']",0.0,0.0,2.0,2.0,in,8.5378293778271e+17,1.5951872966719e+18,radaraktual,https://twitter.com/radaraktual/status/1595187296671879168
2022-11-22 22:47:52+00:00,1.0,"['putin', 'sampai', 'belasungkawa', 'kepada', 'presiden', 'jokowi', 'kait', 'insiden', 'gempa', 'cianjur', 'dia', 'duka', 'atas', 'jatuh', 'banyak', 'korban', 'jiwa', 'akibat', 'bencana', 'itu', 'https', 'tcomnz3gdt5ba']",9.0,44.0,202.0,1695.0,in,69183155.0,1.5951873331245e+18,detikcom,https://twitter.com/detikcom/status/1595187333124554757
2022-11-22 22:49:03+00:00,-1.0,"['tulis', 'pray', 'cianjur', 'tapi', 'sebar', 'video', 'gempa', 'donggala', '2018', 'https', 'tcobkwasozaq5']",0.0,0.0,0.0,2.0,in,2392460208.0,1.5951876313523e+18,jawapos,https://twitter.com/jawapos/status/1595187631352348673
2022-11-22 22:49:03+00:00,1.0,"['bsmi', 'peduli', 'cianjur', 'bsmi', 'diri', 'posko', 'peduli', 'gempa', 'cianjur', 'upa', 'rumah', 'sakit', 'lapang', 'untuk', 'beri', 'bantu', 'medis', 'kepada', 'korban', 'gempa', 'dukung', 'tim', 'rawan', 'bsmi', 'mari', 'bantu', 'warga', 'cianjur', 'salam', 'manusia', 'tanpa', 'batas', 'care', 'life', 'selamat', 'satu', 'jiwa', 'sambung', 'ribu', 'https', 'tcosfbj9ajozz']",0.0,0.0,0.0,1.0,in,854309275.0,1.5951876347537e+18,BSMIJatim,https://twitter.com/BSMIJatim/status/1595187634753732615
2022-11-22 22:49:04+00:00,1.0,"['presiden', 'mbz', 'kirim', 'bantu', 'makan', 'untuk', 'korban', 'gempa', 'cianjur', 'https', 'tco8usabe3uup', 'https', 'tco6xzisztafq']",0.0,0.0,0.0,0.0,in,1.0873626833666e+18,1.5951876365659e+18,Inisiatifnews,https://twitter.com/Inisiatifnews/status/1595187636565856257
2022-11-22 22:49:40+00:00,1.0,"['mengapa', 'gempa', 'cianjur', 'milik', 'daya', 'rusak', 'besar', 'https', 'tcopertsr8mxi']",0.0,0.0,0.0,0.0,in,1.5575903438932e+18,1.5951877873593e+18,DehillsN,https://twitter.com/DehillsN/status/1595187787359289346
2022-11-22 22:50:00+00:00,1.0,"['gus', 'muhaimin', 'seru', 'kader', 'pkb', 'dan', 'semua', 'pihak', 'bantu', 'korban', 'gempa', 'cianjur', 'bagusmuhaiminsampang', 'cakiminow', 'halimiskandarnu', 'dpp pkb', 'fraksipkb', 'imansyukri', 'emhasanuddin', 'dpwpkbjatim', 'ari asharie', 'enterdeeper', 'mift4hulmunir', 'mujib mdr', 'hamiideldino', 'https', 'tcohcfogk2zba']",0.0,0.0,0.0,1.0,in,1.5933768653427e+18,1.5951878729774e+18,AsjiqinM,https://twitter.com/AsjiqinM/status/1595187872977408001
2022-11-22 22:50:02+00:00,-1.0,"['jumlah', 'lokasi', 'bencana', 'habis', 'stok', 'kain', 'kafan', 'untuk', 'pemulasaran', 'jenazah', 'korban', 'gempa', 'cianjur', 'jabar', 'jenazah', 'paksa', 'diam', 'di', 'halaman', 'posko', 'darurat', 'https', 'tco176anvswxw']",0.0,0.0,0.0,0.0,in,1.5209982711618e+18,1.5951878790302e+18,tauberitamedia,https://twitter.com/tauberitamedia/status/1595187879030185986
2022-11-22 22:51:26+00:00,1.0,"['ireezne', 'barusan', 'aku', 'baca', 'kata', 'cianjur', 'kena', 'gempa', 'sampek', '145', 'kali', 'rem', 'banget', 'mama', 'stay', 'safe', 'ya', 'moga', 'mama', 'sama', 'keluarga', 'baik', 'baik', 'aja']",0.0,1.0,0.0,0.0,in,1.141254862472e+18,1.5948574090253e+18,joyparw,https://twitter.com/joyparw/status/1595188234300329984
2022-11-22 22:52:34+00:00,1.0,"['pvmbg', 'ungkap', 'dua', 'sebab', 'daya', 'rusak', 'gempa', 'cianjur', 'https', 'tcoukd47tt50c', 'tempotekno']",0.0,0.0,0.0,0.0,in,18129942.0,1.5951885177556e+18,tempodotco,https://twitter.com/tempodotco/status/1595188517755588608
2022-11-22 22:52:58+00:00,1.0,"['pray', 'cianjur', 'turut', 'duka', 'cita', 'atas', 'musibah', 'gempa', 'yang', 'jadi', 'di', 'cianjur', 'dan', 'sekitar', 'pandi', 'banggapakaiid', 'domainid', 'domainindonesia', 'prayforcianjur', 'https', 'tcoe6oqxrh0wl']",0.0,1.0,0.0,0.0,in,354953130.0,1.5951886172944e+18,Pandi_ID,https://twitter.com/Pandi_ID/status/1595188617294405632
2022-11-22 22:53:05+00:00,1.0,"['polri', 'sebut', 'korban', 'gempa', 'bumi', 'cianjur', 'sudah', '90', 'persen', 'identifikasi', 'https', 'tcoci0myirfvj']",0.0,0.0,0.0,0.0,in,41730943.0,1.5951886483033e+18,VIVAcoid,https://twitter.com/VIVAcoid/status/1595188648303267841
2022-11-22 22:53:42+00:00,1.0,"['hari', 'ini', 'saya', 'sama', 'jabat', 'utama', 'pju', 'mabes', 'polri', 'dan', 'ketua', 'umum', 'bhayangkari', 'serta', 'jajar', 'hadir', 'di', 'cianjur', 'tinjau', 'langsung', 'situasi', 'pasca', 'gempa', 'dan', 'jenguk', 'korban', 'luka', 'yang', 'sedang', 'dapat', 'awat', 'untuk', 'beri', 'dukung', 'semangat', 'https', 'tcoxgzahoctc8']",0.0,0.0,3.0,19.0,in,1.1843955422913e+18,1.595188803077e+18,PonorogoPolres,https://twitter.com/PonorogoPolres/status/1595188803076964353
2022-11-22 22:53:56+00:00,1.0,"['gubernur', 'jawa', 'barat', 'ridwankamil', 'cara', 'tegas', 'minta', 'kepada', 'semua', 'masyarakat', 'yang', 'sedang', 'ada', 'di', 'sekitar', 'lokasi', 'bencana', 'gempa', 'cianjur', 'untuk', 'tidak', 'jadi', 'lokasi', 'bagai', 'wisata', 'hmmm', 'biasa', 'warga', 'indonesia', 'like', 'wakanda', 'https', 'tco5z8gfk6zmf']",17.0,17.0,5.0,6.0,in,599220227.0,1.5951888623047e+18,aslamnatsir,https://twitter.com/aslamnatsir/status/1595188862304731136
2022-11-22 22:53:57+00:00,1.0,"['baznas', 'bazis', 'kota', 'jakarta', 'selatan', 'buka', 'galang', 'dana', 'bantu', 'manusia', 'untuk', 'korban', 'bencana', 'gempa', 'cianjur', 'jawa', 'barat', 'yang', 'jadi', 'pada', '21', 'november', '2022', 'lalu', 'galan', 'dana', 'ini', 'buka', 'mulai', 'selasa', 'ini', '2211', 'sampai', 'dengan', '15', 'desember', '2022', 'datang', 'https', 'tco2vq5heeexo']",0.0,0.0,1.0,6.0,in,1536237300.0,1.595188867506e+18,KotaJaksel,https://twitter.com/KotaJaksel/status/1595188867505999872
2022-11-22 22:54:04+00:00,1.0,"['cepat', 'tanggap', 'hadir', 'aksi', 'nyata', 'demokrat', 'salur', 'bantu', 'kepada', 'gempa', 'cianjur', 'agusyudhoyono', 'pdemokrat', 'jatimdemokrat', 'emildardak', 'https', 'tcojtag7amtil']",0.0,0.0,0.0,1.0,in,1.5573846506117e+18,1.5951888960482e+18,DemokratBangka6,https://twitter.com/DemokratBangka6/status/1595188896048222208
2022-11-22 22:54:33+00:00,1.0,"['perintah', 'tengah', 'siap', 'dua', 'skema', 'huni', 'yang', 'sedia', 'untuk', 'korban', 'gempa', 'cianjur', 'gempacianjur', 'savecianjur', 'https', 'tcohns7wxeq3a']",0.0,0.0,0.0,0.0,in,1.5493273767141e+18,1.5951890168061e+18,apahabarmedia,https://twitter.com/apahabarmedia/status/1595189016806105088
2022-11-22 22:54:41+00:00,-1.0,"['rivaired', 'jalur5', 'bagai', 'salah', 'satu', 'korban', 'gempa', 'di', 'cianjur', 'tweet', 'ini', 'buat', 'sakit', 'hati', 'sih']",0.0,0.0,0.0,1.0,in,9.4993345564254e+17,1.5947295555158e+18,sohawtfr,https://twitter.com/sohawtfr/status/1595189051249655808
2022-11-22 22:54:42+00:00,1.0,"['cianjur', 'duka', 'duka', 'indonesia', 'https', 'tco3jzd9ci9h7', 'salur', 'aksi', 'manusia', 'tuk', 'korban', 'bencana', 'aksi', 'peduli', 'gempa', 'cianjur', 'https', 'tcoyaobqqyn4h', 'salur', 'bantu', 'lengkap', 'bayi', 'dan', 'obat', 'obat', 'via', 'hasanahdotid', 'https', 'tcop1zuvfpgur']",0.0,0.0,1.0,1.0,in,546890263.0,1.5951890537495e+18,kangsil2012,https://twitter.com/kangsil2012/status/1595189053749534720
2022-11-22 22:55:02+00:00,1.0,"['bangun', 'dapur', 'umum', 'rawan', 'door', 'door', 'salur', 'bantu', 'korban', 'gempa', 'cianjur', 'https', 'tcoiiynjubhmg', 'baru', 'bangun', 'bantu', 'berita', 'https', 'tco2rvrnyvdqq']",0.0,0.0,0.0,0.0,in,2508657594.0,1.5951891391333e+18,nolantv_viral,https://twitter.com/nolantv_viral/status/1595189139133304834
2022-11-22 22:55:41+00:00,1.0,"['bnpb', 'sorot', 'masih', 'ada', 'warga', 'korban', 'gempa', 'cianjur', 'yang', 'laku', 'ungsi', 'cara', 'mandiri', 'dengan', 'diri', 'tenda', 'dengan', 'kualitas', 'ada', 'bnpb indonesia', 'gempacianjur', 'https', 'tcogzi38smtqq']",0.0,0.0,0.0,1.0,in,1.5493273767141e+18,1.5951893025137e+18,apahabarmedia,https://twitter.com/apahabarmedia/status/1595189302513713152
2022-11-22 22:56:14+00:00,1.0,"['pasca', 'gempa', 'cianjur', 'jokowi', 'instruksi', 'bangun', 'kembali', 'rumah', 'warga', 'anti', 'gempa', 'https', 'tcozkaw8c4iwo']",0.0,0.0,0.0,0.0,in,1.5575903438932e+18,1.5951894421294e+18,DehillsN,https://twitter.com/DehillsN/status/1595189442129453056
2022-11-22 22:56:40+00:00,1.0,"['bmkg', 'ungkap', 'peluang', 'gempa', 'bumi', 'akan', 'jadi', 'di', 'kabupaten', 'cianjur', 'akan', 'ulang', '20', 'tahun', 'datang', 'infohumasbmkg', 'https', 'tcoknjfmnebwr']",0.0,0.0,0.0,1.0,in,1.5493273767141e+18,1.5951895481196e+18,apahabarmedia,https://twitter.com/apahabarmedia/status/1595189548119564288
2022-11-22 22:56:55+00:00,1.0,"['presiden', 'jokowi', 'tinjau', 'tempat', 'tinggal', 'sementara', 'ungsi', 'gempa', 'cianjur', 'https', 'tco6fxgjcclmc', 'https', 'tcowe6dfqzj8e']",0.0,0.0,0.0,1.0,in,2994206743.0,1.5951896115839e+18,vibizmediacom,https://twitter.com/vibizmediacom/status/1595189611583918082
2022-11-22 22:57:07+00:00,1.0,"['repost', 'infoseputarpolri', 'get repost app', 'hingga', 'hari', 'ini', 'selasa', '2211', 'polisi', 'terus', 'jibaku', 'tolong', 'korban', 'gempa', 'bumi', 'di', 'cianjur', 'prayforcianjur', 'doauntukcianjur', 'polisipenolong', 'polrihadiruntukmasyarakat', 'polisi', 'polisipenolong', 'polisikita', 'repostandroid', 'https', 'tcoifgeycdm4e']",0.0,0.0,1.0,19.0,in,1.1843955422913e+18,1.5951896617558e+18,PonorogoPolres,https://twitter.com/PonorogoPolres/status/1595189661755793409
2022-11-22 22:57:09+00:00,1.0,"['kapolri', 'tinjau', 'lokasi', 'gempa', 'bumi', 'cianjur', 'pasti', 'warga', 'dapat', 'bantu', 'maksimal', 'https', 'tcoh3scm1nf3d']",0.0,0.0,0.0,0.0,in,1.4295121089122e+18,1.5951896730556e+18,SuaraMabes,https://twitter.com/SuaraMabes/status/1595189673055617025
2022-11-22 22:57:48+00:00,1.0,"['tri', 'bumn', 'sama', 'erickthohir', 'lalu', 'bankbri id', 'langsung', 'turun', 'ke', 'lokasi', 'bencana', 'gempa', 'cianjur', 'untuk', 'beri', 'bantu', 'kepada', 'korban', 'satgasbencanabumn', 'bumnuntukcianjur', 'https', 'tcon1qjrjwvly']",0.0,0.0,0.0,0.0,in,1.4318327907529e+18,1.5951898368932e+18,BUMN_MLG_Beda,https://twitter.com/BUMN_MLG_Beda/status/1595189836893200384
2022-11-22 22:58:29+00:00,1.0,"['segenap', 'keluarga', 'besar', 'stikes', 'holistik', 'ucap', 'turut', 'duka', 'cita', 'atas', 'musibah', 'gempa', 'yang', 'jadi', 'di', 'cianjur', 'pada', 'senin', '21', 'november', '2022', 'moga', 'beri', 'kuat', 'dan', 'tabah', 'dalam', 'hadap', 'musibah', 'ini', 'aamiin', 'yaa', 'rabbal', 'aalamiin', 'prayforcianjur', 'https', 'tcosbzxtx9pae']",0.0,0.0,0.0,0.0,in,8.1101518953338e+17,1.5951900054622e+18,STIKes_HOLISTIK,https://twitter.com/STIKes_HOLISTIK/status/1595190005462224896
2022-11-22 22:58:33+00:00,1.0,"['moga', 'tidak', 'terus', 'tambah', 'korban', 'gempa', 'cianjur', 'dsk', 'dan', 'para', 'korban', 'luka', 'hilang', 'tempat', 'tinggal', 'dapat', 'atas', 'pemda', 'dan', 'perintah', 'aamiin']",0.0,0.0,0.0,0.0,in,541612282.0,1.5951900221308e+18,4ndi5urya,https://twitter.com/4ndi5urya/status/1595190022130761728
2022-11-22 22:58:49+00:00,1.0,"['20', 'apoteker', 'rawan', 'berangkat', 'ke', 'lokasi', 'bencana', 'gempa', 'cianjur', 'https', 'tco6rek5p14nb']",0.0,0.0,1.0,2.0,in,7.0633547702498e+17,1.5951900901246e+18,farmasetika_com,https://twitter.com/farmasetika_com/status/1595190090124648448
2022-11-22 22:58:51+00:00,1.0,"['20', 'apoteker', 'rawan', 'berangkat', 'ke', 'lokasi', 'bencana', 'gempa', 'cianjur', 'https', 'tco2zcb2dkkbs']",0.0,0.0,1.0,2.0,in,1.1348084208869e+18,1.5951900998345e+18,InfoFarmasiKini,https://twitter.com/InfoFarmasiKini/status/1595190099834462208
2022-11-22 22:59:34+00:00,1.0,"['gempa', 'cianjur', 'korban', 'tinggal', '268', 'orang', 'ribu', 'rumah', 'ambruk', 'turut', 'duka', 'cita', 'bmkg', 'rasa', 'jawa', 'barat', '56', 'sr', 'innalillahi', 'gempa', 'earthquake', 'https', 'tcolka8ebiwoy']",0.0,0.0,0.0,1.0,in,1.4927364421621e+18,1.59519027912e+18,Metasatu1,https://twitter.com/Metasatu1/status/1595190279119994880
2022-11-22 22:59:37+00:00,1.0,"['dubes', 'ri', 'cheppytw', 'dan', 'keluarga', 'besar', 'kbri', 'mexico', 'city', 'turut', 'duka', 'cita', 'atas', 'musibah', 'gempa', 'bumi', 'yang', 'jadi', 'di', 'kabupaten', 'cianjur', 'jawa', 'barat', 'pada', '21', 'november', '2022', 'kemlu ri', 'prayforcianjur', 'https', 'tcoukprw2n4jv']",0.0,0.0,2.0,2.0,in,3313448790.0,1.5951902910654e+18,IndonesiaInMx,https://twitter.com/IndonesiaInMx/status/1595190291065364480
2022-11-22 23:00:06+00:00,1.0,"['banten', 'kirim', 'logistik', 'amp', 'sukarelawan', 'bantu', 'korban', 'gempa', 'cianjur', 'gempacianjur', 'https', 'tcodqs8ypz1s3']",0.0,0.0,0.0,0.0,in,79130206.0,1.5951904146712e+18,jpnncom,https://twitter.com/jpnncom/status/1595190414671196160
2022-11-22 23:00:33+00:00,1.0,"['pj', 'walikota', 'sampai', 'duka', 'dalam', 'untuk', 'korban', 'gempa', 'cianjur', 'https', 'tcou0f2zslow5']",0.0,0.0,0.0,0.0,in,1632918924.0,1.5951905265629e+18,GoRiauCom,https://twitter.com/GoRiauCom/status/1595190526562951170
2022-11-22 23:00:37+00:00,1.0,"['keluarga', 'besar', 'rumah', 'tahan', 'negara', 'kelas', 'iib', 'prabumulih', 'ucap', 'turut', 'duka', 'cita', 'atas', 'jadi', 'gempa', 'bumi', 'di', 'kabupaten', 'cianjur', 'jawa', 'barat', 'pray', 'cianjur', 'kumhamsumsel', 'rutan prabu', 'kumhampasti', 'kumhamsumsel', 'rutanprabumulihkeluarga', 'https', 'tco6hwyzddmu5']",0.0,0.0,0.0,0.0,in,2414504514.0,1.5951905424802e+18,Rutan_Prabu,https://twitter.com/Rutan_Prabu/status/1595190542480162817
2022-11-22 23:00:37+00:00,1.0,"['potret', 'jokowi', 'sedang', 'unjung', 'korban', 'gempa', 'bumi', 'cianjur', 'https', 'tcoofrnxkxlsq', 'https', 'tco2s62yyacou']",0.0,1.0,0.0,3.0,in,41730943.0,1.5951905429669e+18,VIVAcoid,https://twitter.com/VIVAcoid/status/1595190542966874112
2022-11-22 23:00:54+00:00,1.0,"['pray', 'cianjur', 'moga', 'yg', 'kena', 'korban', 'gempa', 'di', 'beri', 'sehat', 'dan', 'sabar', 'dlm', 'hadap', 'segala', 'coba', 'yg', 'telah', 'jadi', 'https', 'tcoj253sf9bq5']",0.0,0.0,0.0,0.0,in,1.5925298471545e+18,1.5951906142696e+18,NdesoFerri,https://twitter.com/NdesoFerri/status/1595190614269644800
